tweetid,created,date,hour,weekday,text,tweet_text_raw,retweets,favorites,source.r,hashtag,num.emojis,sentiment_negative,sentiment_neutral,sentiment_positive,sentiment_score,sentiment_confidence,sentiment
2060,2017-10-16 20:15:35,2017-10-16,20,Monday,"#metoo
Very early in my 20's it was clear to me every one of my close female friends had experienced mild to more... https://t.co/317uydsYEC",#metoo Very early in my 20's it was clear to me every one of my close female friends had experienced mild to more... https://t.co/317uydsYEC,0.0,0.0,Unknown,#metoo,0.0,0.1218092143535614,0.7930704355239868,0.08512039482593536,-0.03668881952762604,0.7930704355239868,Neutral
13772,2017-10-16 20:18:04,2017-10-16,20,Monday,"I filed a title ix against a student that assaulted me over a year ago. This past summer, he graduated with honors. #metoo","I filed a title ix against a student that assaulted me over a year ago. This past summer, he graduated with honors. #metoo",0.0,2.0,WEB,#metoo,0.0,0.6535862684249878,0.32708409428596497,0.019329676404595375,-0.6342565920203924,0.6535862684249878,Negative
19159,2017-10-16 19:03:38,2017-10-16,19,Monday,Can we believe that sexual power tripping is a HUGE issue now? Let<e2><80><99>s all change the world for the better. #metoo #IBelieveYou,Can we believe that sexual power tripping is a HUGE issue now? Let<e2><80><99>s all change the world for the better. #metoo #IBelieveYou,0.0,0.0,IPHONE,#metoo,0.0,0.5166027545928955,0.38563278317451477,0.09776446968317032,-0.4188382849097252,0.5166027545928955,Negative
24007,2017-10-16 20:15:16,2017-10-16,20,Monday,"I never talk abt it, but I admit #MeToo as a child, as a teenager n as a grown up! I still don<e2><80><99>t feel safe to walk alone in my home country!","I never talk abt it, but I admit #MeToo as a child, as a teenager n as a grown up! I still don<e2><80><99>t feel safe to walk alone in my home country!",0.0,0.0,IPHONE,#metoo,0.0,0.8455287218093872,0.14347650110721588,0.01099485158920288,-0.8345338702201843,0.8455287218093872,Negative
11382,2017-10-16 21:29:42,2017-10-16,21,Monday,@emilymeekx @kirstsolo thank you #MeToo,@emilymeekx @kirstsolo thank you #MeToo,0.0,3.0,IPHONE,#metoo,0.0,0.006860324181616306,0.2924342453479767,0.7007054090499878,0.6938450848683715,0.7007054090499878,Positive
18755,2017-10-16 19:41:35,2017-10-16,19,Monday,I'm pretty sure this list should be longer. #WomenWhoRoar #MeToo https://t.co/gkTKFecSBl,I'm pretty sure this list should be longer. #WomenWhoRoar #MeToo https://t.co/gkTKFecSBl,0.0,0.0,ANDROID,#metoo,0.0,0.11058887094259262,0.6691555976867676,0.2202555239200592,0.10966665297746658,0.6691555976867676,Neutral
19309,2017-10-16 23:45:06,2017-10-16,23,Monday,Every woman on earth has experienced some sort of objectification. Told to smile more. Sit a certain way. Laugh a little less loudly #MeToo,Every woman on earth has experienced some sort of objectification. Told to smile more. Sit a certain way. Laugh a little less loudly #MeToo,0.0,0.0,IPHONE,#metoo,0.0,0.750788688659668,0.2307172417640686,0.01849406585097313,-0.7322946228086948,0.750788688659668,Negative
22728,2017-10-16 19:39:51,2017-10-16,19,Monday,might as well bring this back from last year. i guess it's #MeToo https://t.co/dq25M7b8g2,might as well bring this back from last year. i guess it's #MeToo https://t.co/dq25M7b8g2,0.0,1.0,WEB,#metoo,0.0,0.23097805678844452,0.6889265775680542,0.08009536564350128,-0.15088269114494324,0.6889265775680542,Neutral
25973,2017-10-16 20:23:27,2017-10-16,20,Monday,"I can't bring myself to post it on FB, bc I don't want my dad to be upset. #MeToo","I can't bring myself to post it on FB, bc I don't want my dad to be upset. #MeToo",0.0,2.0,ANDROID,#metoo,0.0,0.7882310748100281,0.20278513431549072,0.008983887732028961,-0.7792471870779991,0.7882310748100281,Negative
4000,2017-10-16 20:30:52,2017-10-16,20,Monday,I don't know a single woman that hasn't been sexually assaulted. Most multiple times. A predator cannot be 'cured' with a sex doll #MeToo,I don't know a single woman that hasn't been sexually assaulted. Most multiple times. A predator cannot be 'cured' with a sex doll #MeToo,2.0,3.0,WEB,#metoo,0.0,0.8549224138259888,0.135127454996109,0.009950126521289349,-0.8449722873046994,0.8549224138259888,Negative
10876,2017-10-16 23:43:45,2017-10-16,23,Monday,Let our voices be heard. #MeToo,Let our voices be heard. #MeToo,0.0,4.0,IPHONE,#metoo,0.0,0.0424986258149147,0.5326301455497742,0.4248712360858917,0.382372610270977,0.5326301455497742,Neutral
8172,2017-10-16 21:18:28,2017-10-16,21,Monday,"#MeToo 
 
Some days I get flashes of memories I've put way in the back of my mind. Sometimes they make me feel ashamed, most times angry.","#MeToo Some days I get flashes of memories I've put way in the back of my mind. Sometimes they make me feel ashamed, most times angry.",0.0,1.0,ANDROID,#metoo,0.0,0.8919658660888672,0.10073266178369522,0.007301511708647013,-0.8846643543802202,0.8919658660888672,Negative
22581,2017-10-16 19:52:04,2017-10-16,19,Monday,"@Alyssa_Milano #MeToo. By a visiting priest when I was an altar server, aged 12. By my ex, for a year - the latter<e2><80><a6> https://t.co/DOGxAtKUP3","@Alyssa_Milano #MeToo. By a visiting priest when I was an altar server, aged 12. By my ex, for a year - the latter<e2><80><a6> https://t.co/DOGxAtKUP3",0.0,0.0,IPHONE,#metoo,0.0,0.17293508350849152,0.7877950072288513,0.039269883185625076,-0.13366520032286644,0.7877950072288513,Neutral
18381,2017-10-16 19:02:57,2017-10-16,19,Monday,"Friends, your #metoo stories have me at a loss for words, but I must say:
1. I believe you 
2. I'm so sorry
3. I want to help prevent this","Friends, your #metoo stories have me at a loss for words, but I must say: 1. I believe you 2. I'm so sorry 3. I want to help prevent this",0.0,11.0,WEB,#metoo,0.0,0.36813169717788696,0.32734325528144836,0.3045250177383423,-0.06360667943954468,0.36813169717788696,Negative
17550,2017-10-16 20:36:27,2017-10-16,20,Monday,The latest The MedStar Academy Daily! https://t.co/U7jh7RomoD Thanks to @Scottsdale @GoodyearNews #abc15 #metoo,The latest The MedStar Academy Daily! https://t.co/U7jh7RomoD Thanks to @Scottsdale @GoodyearNews #abc15 #metoo,0.0,1.0,Unknown,#metoo,0.0,0.002624544780701399,0.21381983160972595,0.7835555672645569,0.7809310224838555,0.7835555672645569,Positive
20166,2017-10-16 19:08:03,2017-10-16,19,Monday,"As one of the most isolating, lonely things I<e2><80><99>ve been through, I<e2><80><99>m filled with hope that the future WILL be brighter for our fight #MeToo","As one of the most isolating, lonely things I<e2><80><99>ve been through, I<e2><80><99>m filled with hope that the future WILL be brighter for our fight #MeToo",6.0,105.0,IPHONE,#metoo,0.0,0.16549277305603027,0.30559924244880676,0.5289079546928406,0.3634151816368103,0.5289079546928406,Positive
7349,2017-10-16 23:03:04,2017-10-16,23,Monday,I appreciate and love everyone that is sharing their stories and standing in solidarity with the #MeToo movement. #StandTogether #WeAreOne,I appreciate and love everyone that is sharing their stories and standing in solidarity with the #MeToo movement. #StandTogether #WeAreOne,0.0,2.0,IPHONE,#metoo,0.0,0.0038627926260232925,0.019659675657749176,0.9764775633811951,0.9726147707551718,0.9764775633811951,Positive
16489,2017-10-16 19:04:10,2017-10-16,19,Monday,"Hey, #metoo. Except I<e2><80><99>m hesitant to share bc I<e2><80><99>m tired of hearing how I could<e2><80><99>ve prevented the attack or how I should<e2><80><99>ve responded.","Hey, #metoo. Except I<e2><80><99>m hesitant to share bc I<e2><80><99>m tired of hearing how I could<e2><80><99>ve prevented the attack or how I should<e2><80><99>ve responded.",0.0,0.0,IPHONE,#metoo,0.0,0.8724663853645325,0.11901954561471939,0.00851399451494217,-0.8639523908495903,0.8724663853645325,Negative
24525,2017-10-16 19:29:56,2017-10-16,19,Monday,often wish i had spoken up earlier. it's not ever too late to say something. #metoo,often wish i had spoken up earlier. it's not ever too late to say something. #metoo,0.0,6.0,IPHONE,#metoo,0.0,0.24172279238700867,0.5052199959754944,0.2530572712421417,0.011334478855133057,0.5052199959754944,Neutral
9886,2017-10-16 19:53:00,2017-10-16,19,Monday,"#MeToo when I was about 10years old a boy of the same age grabbed me&amp;my friend's butt&amp;then ran away
It starts when their young
TEACH RESPECT",#MeToo when I was about 10years old a boy of the same age grabbed me&amp;my friend's butt&amp;then ran away It starts when their young TEACH RESPECT,0.0,0.0,WEB,#metoo,0.0,0.5874007344245911,0.38233086466789246,0.030268432572484016,-0.557132301852107,0.5874007344245911,Negative
22535,2017-10-16 19:51:03,2017-10-16,19,Monday,@tweetPollTroll I laughed at the statement then felt sick seeing #MeToo .  <ed><a0><bd><ed><b8><9e>,@tweetPollTroll I laughed at the statement then felt sick seeing #MeToo . <ed><a0><bd><ed><b8><9e>,0.0,0.0,ANDROID,#metoo,1.0,0.8470693826675415,0.1383986473083496,0.014531942084431648,-0.8325374405831099,0.8470693826675415,Negative
14416,2017-10-16 20:11:41,2017-10-16,20,Monday,"#MeToo 
Don<e2><80><99>t be afraid to speak out, be strong, be unapologetic.","#MeToo Don<e2><80><99>t be afraid to speak out, be strong, be unapologetic.",0.0,0.0,IPHONE,#metoo,0.0,0.17882099747657776,0.6215341091156006,0.19964492321014404,0.020823925733566284,0.6215341091156006,Neutral
21595,2017-10-16 21:50:42,2017-10-16,21,Monday,To all of the Women out there who are telling their stories I am in awe of your bravery! It was never EVER you're f<e2><80><a6> https://t.co/4j68Ordf7B,To all of the Women out there who are telling their stories I am in awe of your bravery! It was never EVER you're f<e2><80><a6> https://t.co/4j68Ordf7B,3.0,4.0,IPHONE,#metoo,0.0,0.05594220757484436,0.15105512738227844,0.7930026650428772,0.7370604574680328,0.7930026650428772,Positive
20877,2017-10-16 22:17:14,2017-10-16,22,Monday,"#Metoo.

If all the humans who have been sexually harassed or assaulted wrote ""Me too."" as a status, we might... https://t.co/qldwlzmlWq","#Metoo. If all the humans who have been sexually harassed or assaulted wrote ""Me too."" as a status, we might... https://t.co/qldwlzmlWq",0.0,0.0,Unknown,#metoo,0.0,0.5473012924194336,0.42330145835876465,0.029397232457995415,-0.5179040599614382,0.5473012924194336,Negative
22345,2017-10-16 20:15:00,2017-10-16,20,Monday,This is a powerful read.  I applaud you @ReallyChristina for speaking out! #MeToo https://t.co/fEm3foEnHL,This is a powerful read. I applaud you @ReallyChristina for speaking out! #MeToo https://t.co/fEm3foEnHL,0.0,2.0,Unknown,#metoo,0.0,0.005482550710439682,0.018662434071302414,0.9758550524711609,0.9703725017607212,0.9758550524711609,Positive
30,2017-10-16 22:59:36,2017-10-16,22,Monday,So many of us spoke out today to say #metoo and many were standing with us silently. This is<e2><80><a6> https://t.co/BQL3JMcn0t,So many of us spoke out today to say #metoo and many were standing with us silently. This is<e2><80><a6> https://t.co/BQL3JMcn0t,0.0,0.0,Unknown,#metoo,0.0,0.05976894870400429,0.49760860204696655,0.44262245297431946,0.38285350427031517,0.49760860204696655,Neutral
21090,2017-10-16 20:05:45,2017-10-16,20,Monday,Alyssa Milano's #MeToo Campaign Inspires Thousands To Speak Out About Sexual Misconduct ...: https://t.co/f2idJQi9y6,Alyssa Milano's #MeToo Campaign Inspires Thousands To Speak Out About Sexual Misconduct ...: https://t.co/f2idJQi9y6,0.0,0.0,Unknown,#metoo,0.0,0.023732291534543037,0.7333614826202393,0.24290621280670166,0.21917392127215862,0.7333614826202393,Neutral
10194,2017-10-16 22:28:08,2017-10-16,22,Monday,"He thought he was entitled to me. As if our friendship gave him the right to do anything he wanted.

#MeToo",He thought he was entitled to me. As if our friendship gave him the right to do anything he wanted. #MeToo,0.0,0.0,ANDROID,#metoo,0.0,0.5542536377906799,0.4057411551475525,0.04000519588589668,-0.5142484419047832,0.5542536377906799,Negative
9745,2017-10-16 19:56:14,2017-10-16,19,Monday,"#metoo But you know, I'm a guy so I'm sure it was my fault.","#metoo But you know, I'm a guy so I'm sure it was my fault.",0.0,0.0,WEB,#metoo,0.0,0.6920631527900696,0.2889116108417511,0.019025221467018127,-0.6730379313230515,0.6920631527900696,Negative
1339,2017-10-16 22:10:06,2017-10-16,22,Monday,"A Cold, Hard Look At What The #MeToo Phenomenon Says About Men And Toxic Masculinity [Opinion] https://t.co/pyvkfXQ2Ho via Max Mundan","A Cold, Hard Look At What The #MeToo Phenomenon Says About Men And Toxic Masculinity [Opinion] https://t.co/pyvkfXQ2Ho via Max Mundan",0.0,0.0,Unknown,#metoo,0.0,0.2804093658924103,0.7059245109558105,0.013666192069649696,-0.2667431738227606,0.7059245109558105,Neutral
15836,2017-10-16 19:07:16,2017-10-16,19,Monday,<e2><80><9c>#MeToo excludes folks who haven<e2><80><99>t been assaulted<e2><80><9d> is a take so terrible it might actually be lethal at a distance,<e2><80><9c>#MeToo excludes folks who haven<e2><80><99>t been assaulted<e2><80><9d> is a take so terrible it might actually be lethal at a distance,5.0,16.0,IPHONE,#metoo,0.0,0.8825023174285889,0.11066583544015884,0.00683189183473587,-0.875670425593853,0.8825023174285889,Negative
9525,2017-10-16 23:41:05,2017-10-16,23,Monday,"Me too.
If all the women who have been sexually harassed or assaulted wrote ""Me too"" as a status, we might give peo<e2><80><a6> https://t.co/xYBS4mGGPF","Me too. If all the women who have been sexually harassed or assaulted wrote ""Me too"" as a status, we might give peo<e2><80><a6> https://t.co/xYBS4mGGPF",0.0,0.0,WEB,#metoo,0.0,0.5619232058525085,0.39196303486824036,0.04611380770802498,-0.5158093981444836,0.5619232058525085,Negative
20010,2017-10-16 22:45:56,2017-10-16,22,Monday,"#metoo 
Because apparently wearing a swim suit at the pool is an invitation. 

P.S. its not",#metoo Because apparently wearing a swim suit at the pool is an invitation. P.S. its not,0.0,2.0,ANDROID,#metoo,0.0,0.5454196333885193,0.42072516679763794,0.03385523334145546,-0.5115644000470638,0.5454196333885193,Negative
27506,2017-10-16 20:10:08,2017-10-16,20,Monday,#MeToo and my grandma and my mum and each of my 4 sisters and every woman I've ever spoken to on the topic,#MeToo and my grandma and my mum and each of my 4 sisters and every woman I've ever spoken to on the topic,1.0,5.0,WEB,#metoo,0.0,0.16963835060596466,0.7231025695800781,0.10725908726453781,-0.06237926334142685,0.7231025695800781,Neutral
25818,2017-10-16 21:00:54,2017-10-16,21,Monday,"This takes so much courage for me to say, but #MeToo . If you don<e2><80><99>t see a problem, you are the problem.","This takes so much courage for me to say, but #MeToo . If you don<e2><80><99>t see a problem, you are the problem.",1.0,2.0,IPHONE,#metoo,0.0,0.6384103298187256,0.30637606978416443,0.05521351844072342,-0.5831968113780022,0.6384103298187256,Negative
26526,2017-10-16 20:23:16,2017-10-16,20,Monday,"@IAmLindsayJones NO. LINDSAY NO. This broke my heart. Also, I was 22. #MeToo #keepmovingforward https://t.co/beXsiibj5w","@IAmLindsayJones NO. LINDSAY NO. This broke my heart. Also, I was 22. #MeToo #keepmovingforward https://t.co/beXsiibj5w",0.0,0.0,ANDROID,#metoo,0.0,0.9215209484100342,0.07149768620729446,0.006981292273849249,-0.9145396561361849,0.9215209484100342,Negative
17514,2017-10-16 22:37:32,2017-10-16,22,Monday,<e2><80><9c>It<e2><80><99>s when we start turning these stories into action that we<e2><80><99>re going to see real change.<e2><80><9d>- @jessemermell https://t.co/nbxTuJjd1i #MeToo,<e2><80><9c>It<e2><80><99>s when we start turning these stories into action that we<e2><80><99>re going to see real change.<e2><80><9d>- @jessemermell https://t.co/nbxTuJjd1i #MeToo,1.0,2.0,IPHONE,#metoo,0.0,0.03253202140331268,0.7712588906288147,0.196209117770195,0.16367709636688232,0.7712588906288147,Neutral
1952,2017-10-16 19:56:00,2017-10-16,19,Monday,what should look like a moment of passion is the ugliness of sexual abuse #MeToo #sexualabuse<e2><80><a6> https://t.co/OmiB2CWs89,what should look like a moment of passion is the ugliness of sexual abuse #MeToo #sexualabuse<e2><80><a6> https://t.co/OmiB2CWs89,0.0,0.0,Unknown,#metoo,0.0,0.8574149012565613,0.13456661999225616,0.008018553256988525,-0.8493963479995728,0.8574149012565613,Negative
22743,2017-10-16 19:48:03,2017-10-16,19,Monday,#YesEveryWoman #MeToo #IchAuch #MoiAussi a multilingual reminder that it is time to stop sexual violence. Its impact is devastating.,#YesEveryWoman #MeToo #IchAuch #MoiAussi a multilingual reminder that it is time to stop sexual violence. Its impact is devastating.,3.0,10.0,IPHONE,#metoo,0.0,0.8300387859344482,0.1541631519794464,0.01579795777797699,-0.8142408281564713,0.8300387859344482,Negative
22161,2017-10-16 20:20:25,2017-10-16,20,Monday,The latest The Richard Headland Daily! https://t.co/ckZPoqu0gC Thanks to @fairerfinance #metoo #deal,The latest The Richard Headland Daily! https://t.co/ckZPoqu0gC Thanks to @fairerfinance #metoo #deal,0.0,0.0,Unknown,#metoo,0.0,0.0033280395437031984,0.25468936562538147,0.7419825792312622,0.738654539687559,0.7419825792312622,Positive
