tweetid,created,text,retweets,favorites,source.r,hashtag,num.emojis,emoji_names
21138,2017-10-16 23:59:52,"#MeToo Feeling trapped,having no 1 to turn to, no 1 to trust, including my own instincts. That is just part of the<e2><80><a6> https://t.co/pfC1u8Lcxm",0,0,IPHONE,#metoo,0,
21139,2017-10-16 19:20:27,#metoo. Today I stand up with all my fellow women who have experienced sexual assault/harassment.,0,1,IPHONE,#metoo,0,
21140,2017-10-16 20:06:23,Men: Respond to #MeToo with #IWill. Here are a few ideas: https://t.co/1V0JLlT9AG #sexualassault #sexualharassment,0,0,NA,#metoo,0,
21141,2017-10-16 23:53:20,"#MeToo Sexually abused by my brother, my cousin, a nun, my bosses &amp; countless others. Women are constantly sexually abused by #Predators.",0,1,NA,#metoo,0,
21142,2017-10-16 22:44:27,#Metoo I thought a lot about whether to post this or not.  Wish the man who decided to grope a 10 year old had thought this hard.,0,1,WEB,#metoo,0,
21143,2017-10-16 20:01:00,My thoughts on #MeToo https://t.co/1KcXMIzjwm,0,0,NA,#metoo,0,
21144,2017-10-16 23:32:17,@butterflyknfe You are not alone beautiful soul<e2><80><a6> #meToo,0,1,IPHONE,#metoo,0,
21145,2017-10-16 19:44:18,#MeToo. To all of it. To being complicit and perpetuating rape culture. In so many ways.  Convening some talks on #rapeculture in Boston.,1,1,IPHONE,#metoo,0,
21146,2017-10-16 20:07:52,@aawaaaraDOTexe The #metoo hashtag is very real n pretty chilling. Women wants some of us who are not monsters to j<e2><80><a6> https://t.co/xCuuuae8wt,0,1,ANDROID,#metoo,0,
21147,2017-10-16 21:59:45,"We know it<e2><80><99>s #metoo. We<e2><80><99>re not the problem, men are. Knowing that we<e2><80><99>ve been assaulted does nothing - what are you going to do to stop it?",0,5,IPHONE,#metoo,0,
21148,2017-10-16 19:27:45,"If you are a health care worker, past or present, it is probably not a matter of IF, it's a matter of How Many Times.  #MeToo",0,3,WEB,#metoo,0,
21149,2017-10-16 23:34:27,#metoo tired of walking down the street everyday and having men lech. i know you're looking. tired of hearing lewd comments about my body.,0,0,WEB,#metoo,0,
21150,2017-10-16 20:00:23,How rare would it be for a guy to put out  #MeToo,0,0,IPHONE,#metoo,0,
21151,2017-10-16 19:07:39,I wonder if there is atleast 1 woman who hasn<e2><80><99>t gone through this. #MeToo,0,1,IPHONE,#metoo,0,
21152,2017-10-16 19:32:17,"I wonder if it is ok for a man/boy to write
#MeToo",0,0,NA,#metoo,0,
21153,2017-10-16 20:20:31,I was mocked and told I should be flattered...a curvy girl with a pretty face should be grateful to receive a man<e2><80><99>s <e2><80><98>appreciation<e2><80><99> #metoo,0,0,IPHONE,#metoo,0,
21154,2017-10-16 23:21:03,"My clothes? My lifestyle? My age? I was freaking 6 yrs old when it first happened! 
#MeToo irrespective of how old I was!",0,2,WEB,#metoo,0,
21155,2017-10-16 21:08:07,"#MeToo, unfortunately",0,1,WEB,#metoo,0,
21156,2017-10-16 19:51:00,#MeToo Me too,0,0,IPHONE,#metoo,0,
21157,2017-10-16 23:00:14,#MeToo Highlights the Disturbing Prevalence of #SexualHarassment and Assault: #Survivors #CommunitySafety https://t.co/DdLI5NCItp,0,0,NA,#metoo,0,
21158,2017-10-16 20:52:08,"<e2><80><9c>It is now the job of the institutions to take responsibility for this"" #Equality #MeToo 

https://t.co/fHLwQaN2kq",0,1,ANDROID,#metoo,0,
21159,2017-10-16 20:29:42,My heart breaks for all the #metoo posts. God give us all beauty for ashes. Restore what the enemy has stolen. Stan<e2><80><a6> https://t.co/sAl9jyXwzs,0,0,ANDROID,#metoo,0,
21160,2017-10-16 22:19:04,"#MeToo

Because it wasn<e2><80><99>t just once, twice or three times...and it could happen again.",0,0,IPHONE,#metoo,0,
21161,2017-10-16 20:23:16,Do social issues # work? They do when it comes to social discussions but work is still left to make a real differen<e2><80><a6> https://t.co/XTJnHc9AOa,0,2,ANDROID,#metoo,0,
21162,2017-10-16 19:01:37,The Movement of #MeToo https://t.co/wur976pxWN @sophieGG for @TheAtlantic on how a hashtag got its power,0,0,NA,#metoo,0,
21163,2017-10-16 19:09:39,"#MeToo as a child, as a teenager, as a young woman and as I have aged. I don<e2><80><99>t know if a life where this is not the norm for every woman.",0,0,IPHONE,#metoo,0,
21164,2017-10-16 23:52:19,"To anyone saying #MeToo, I want you to know #YoureLoved",0,0,WEB,#metoo,0,
21165,2017-10-16 20:00:37,"#MeToo 
 And practically every woman I know. 
 It's time to admit the current system isn't working. Are you a part<e2><80><a6> https://t.co/fRF3nw0kIE",2,23,IPHONE,#metoo,0,
21166,2017-10-16 19:42:28,"Harvey Weinstein scandal: #metoo raises awareness of magnitude of sexual assault, harassment https://t.co/fpkY8dRxQd",0,0,WEB,#metoo,0,
21167,2017-10-16 21:22:45,"Me too. #metoo 

If all the women who have been sexually harassed or assaulted wrote ""Me too"" as a status, we... https://t.co/SvSXx7fwNk",0,0,NA,#metoo,0,
21168,2017-10-16 22:05:48,Only if it made sense back then! #MeToo <ed><a0><bd><ed><b8><93>,0,0,IPHONE,#metoo,1,face with cold sweat
21169,2017-10-16 20:55:19,"@Alyssa_Milano #MeToo not ready to share, but always ready to care <e2><9d><a4><ef><b8><8f> my DMs are open to anyone that needs to talk",0,4,IPHONE,#metoo,1,red heart
21170,2017-10-16 21:27:35,#MeToo and this thread. https://t.co/s7VIjP1p78,1,4,WEB,#metoo,0,
21171,2017-10-16 22:20:18,I<e2><80><99>ve been a survivor for 3 years now and I am so grateful for all the love and support I<e2><80><99>ve had over those years #MeToo,0,0,IPHONE,#metoo,0,
21172,2017-10-16 22:01:10,"Before you judge my words, let me reveal I am also a survivor of several sexual assaults &amp; rape attempts, beginning at age 9yrs. 
#MeToo",0,0,WEB,#metoo,0,
21173,2017-10-16 22:26:51,#metoo It<e2><80><99>s time we stop accepting certain behaviours as the norm. It is not acceptable and it<e2><80><a6> https://t.co/UaBYWUR4zF,0,0,NA,#metoo,0,
21174,2017-10-16 19:19:32,"#MeToo because I<e2><80><99>ve struggled since childhood coping with my abuse, and no one should need to feel alone like I did.",1,7,IPHONE,#metoo,0,
21175,2017-10-16 19:24:13,I urge all the people contributing to the #MeToo movement to specify whether they were able to have the perp convicted under the law or not.,0,2,ANDROID,#metoo,0,
21176,2017-10-16 22:53:14,"For all the women and girls out there who have been victims of sexual assault, I stand with you. Your stories are inspiring. #MeToo",1,4,IPHONE,#metoo,0,
21177,2017-10-16 20:57:26,"#MeToo

If all women who<e2><80><99>ve been sexually harassed or assaulted wrote ""Me, too"", we might give a sense of the magnitude of the problem.",0,0,ANDROID,#metoo,0,
21178,2017-10-16 19:35:15,"&amp; #metoo. Still grateful for The State News for publishing my story of survival. 
Stories of survival https://t.co/dMT4lxH5GU",0,2,WEB,#metoo,0,
21179,2017-10-16 23:13:14,"#MeToo bc u can't consent when you're drunk but too many men see opportunity. #MeToo bc a ""stop"" should never be met w/ an ""I'm almost done""",1,7,IPHONE,#metoo,0,
21180,2017-10-16 21:45:49,"It<e2><80><99>s not about pity; it<e2><80><99>s about making sure you hold yourself, your friends, random people, whoever, accountable for their actions.  #MeToo",0,1,IPHONE,#metoo,0,
21181,2017-10-16 22:19:25,What Mayim Bialik reveals about #MeToo - CNN https://t.co/o0Pd4V4VSh,0,0,NA,#metoo,0,
21182,2017-10-16 20:51:48,"#MeToo because I shouldn't be cat called,  shouted at or whistled at while running. I also shouldn't be afraid to run after dark.<ed><a0><bd><ed><b8><a0><ed><a0><bd><ed><b8><a1>",0,4,ANDROID,#metoo,2,"pouting face, angry face"
21183,2017-10-16 19:07:13,"Read this #MeToo thread, please. https://t.co/RcuEDL5eoj",9,20,IPHONE,#metoo,0,
21184,2017-10-16 21:39:21,"I hesitate to include myself because, yeah, I'm most often perceived as cis male (inaccurate), but #MeToo.",0,1,IPHONE,#metoo,0,
21185,2017-10-16 21:57:27,"#MeToo and that's why I'm adamant about having #goodsex now: consensual, mutually enjoyable, respectful erotic adventures.",0,5,ANDROID,#metoo,0,
21186,2017-10-16 23:33:44,A Conservative Comedian Just Made A Sexist <e2><80><9c>Joke<e2><80><9d> Amid #MeToo And Quickly Paid For It https://t.co/brA3u43k2n https://t.co/brA3u43k2n,0,0,NA,#metoo,0,
21187,2017-10-16 23:58:27,"#MeToo From a pervert child touching me at age seven, to a man in his twenties pressuring a girl<e2><80><a6> https://t.co/NScjh64AuA",1,2,NA,#metoo,0,
21188,2017-10-16 22:21:25,"#MeToo I was sexually assaulted by my friend, it took me four years to open up about it because I felt ashamed.",0,1,ANDROID,#metoo,0,
21189,2017-10-16 23:12:42,#MeToo I lost everything n Stay in court I should have stayed quiet making #minimumwage now regret saying something to HR #victimblaming,0,1,ANDROID,#metoo,0,
21190,2017-10-16 23:55:23,@DeBoMusicTrappa dodged a bullet but not because you're gay; it's because you're lucky. I'm a #MeToo &amp; being gay was WHY it happened to me.,0,2,IPHONE,#metoo,0,
21191,2017-10-16 23:23:55,"I've been debating doing this over and over today because literally nobody knows this about me but... yeah #MeToo 

Good night, friends!",0,8,ANDROID,#metoo,0,
21192,2017-10-16 21:09:09,There<e2><80><99>s so many things I can say about #MeToo ... we need to change this NOW!,0,0,IPHONE,#metoo,0,
21193,2017-10-16 21:00:00,#MeToo &amp; #IWill - The countless number of stories show that there is much work to be done to bring an end to sexual<e2><80><a6> https://t.co/gxpEp2NBao,4,4,WEB,#metoo,0,
21194,2017-10-16 19:10:56,feeling more safe saying <e2><80><9c>sorry I have a boyfriend<e2><80><9d> than just no #MeToo,5,38,IPHONE,#metoo,0,
21195,2017-10-16 21:58:53,#MeToo I was 13.,0,0,WEB,#metoo,0,
21196,2017-10-16 19:33:10,This exactly. Mine was an older cousin. #metoo https://t.co/KEI8DkJN7K,0,3,ANDROID,#metoo,0,
21197,2017-10-16 21:28:14,1 in 4 female children are sexually abuse. At Age 6 I was the one &amp; it continued for years #meToo,0,1,IPHONE,#metoo,0,
21198,2017-10-16 19:12:47,"@Alyssa_Milano #MeToo 

I hope the world sees and understand the extent of the problem",0,0,NA,#metoo,0,
21199,2017-10-16 19:12:31,Me Too / Twitter Hashtag.   Evan Rachel Wood.  VLOG #MeToo #Hollywood  https://t.co/ix767IT8IR,0,0,IPHONE,#metoo,0,
21200,2017-10-16 22:23:09,@Laurie_Holden Since it asked for only women I hope people don<e2><80><99>t mind if I put #MeToo because I have been too.,0,1,IPHONE,#metoo,0,
21201,2017-10-16 19:58:55,The latest The Prince Harry Daily! https://t.co/eZkFmowCiG Thanks to @danielmaier @RootlessCosmo @DanSkinnerArt #metoo #breaking,0,1,NA,#metoo,0,
21202,2017-10-16 19:56:58,"#MeToo
Was working with 2 other lovely ladies and we started sharing.We ALL had a story. That's when it hit me, it was 3/3 and not 1/3.",0,0,NA,#metoo,0,
21203,2017-10-16 21:00:22,"#MeToo

It's sad that I think, ""At least it wasn't worse."" But it shouldn't have even been as bad as it was.

Attac<e2><80><a6> https://t.co/fGGejUs6BU",2,9,ANDROID,#metoo,0,
21204,2017-10-16 20:31:20,"One of my roommates posted on fb he was tired of the #MeToo trend.  Well, then you<e2><80><99>re part of the issue of why we stay silent.",0,6,IPHONE,#metoo,0,
21205,2017-10-16 22:40:08,@JCCCtweet I bet not since they wouldn't investigate at all. Not even ask another student in the class. #metoo,0,0,NA,#metoo,0,
21206,2017-10-16 22:33:55,"#MeToo

And I still have to remind myself that it wasn't my fault.",0,3,IPHONE,#metoo,0,
21207,2017-10-16 21:51:35,"#MeToo it wasn't ok, I was broken #metoo",0,0,ANDROID,#metoo,0,
21208,2017-10-16 21:39:43,#metoo ME FUCKING TOO.  Me too over and over again.  And I love with that pain.,0,1,IPHONE,#metoo,0,
21209,2017-10-16 21:23:13,#MeToo #kudos to all the #talented #beautiful #women for #speakingup against #sexualharassment and #sexualassault y<e2><80><a6> https://t.co/pnEomGXGGE,3,5,IPHONE,#metoo,0,
21210,2017-10-16 20:00:04,#MeToo I choose not to share my story.,0,2,ANDROID,#metoo,0,
21211,2017-10-16 23:08:16,"<e2><80><9c>I just think the whole thing could have been avoided...
Like if you weren<e2><80><99>t drinking.<e2><80><9d>

#MeToo",0,2,IPHONE,#metoo,0,
21212,2017-10-16 21:27:32,#MeToo but it makes me nervous to even post,0,4,IPHONE,#metoo,0,
21213,2017-10-16 20:32:54,#MeToo. I remember very vividly. I think I was 8. He told me he'd give me money if I gave him a hug. It was more than that.,0,3,ANDROID,#metoo,0,
21214,2017-10-16 22:41:43,"#MeToo. At 18, I have been assaulted three times. The first time I was 9 years old. It's okay to speak up. You're not alone. We believe you.",0,2,ANDROID,#metoo,0,
21215,2017-10-16 19:21:35,"#metoo, but most people have been sexually harassed or assaulted (men included). Why exclude men from the movement? Stop all sexual assault.",0,1,IPHONE,#metoo,0,
21216,2017-10-16 22:00:17,I've seen a couple of people on my TL say men shouldn't take part in #MeToo and that's fucked up.,1,5,ANDROID,#metoo,0,
21217,2017-10-16 19:55:55,"#metoo  If all the women who have been sexually harassed or assaulted wrote ""me too"" as a status,",0,0,IPHONE,#metoo,0,
21218,2017-10-16 19:15:26,I'm so so so proud of everyone who said #MeToo as well as everyone who thought it. Me too.,0,1,WEB,#metoo,0,
21219,2017-10-16 19:47:32,The latest The SMB Buzz From PrinterBees! https://t.co/MO4kbhVEN4 #metoo #womenboycotttwitter,0,1,NA,#metoo,0,
21220,2017-10-16 20:33:45,#metoo doesn<e2><80><99>t mean that someone has been a victim only once.,0,0,IPHONE,#metoo,0,
21221,2017-10-16 19:21:04,#metoo had a random guy rub his penis against my ass on a public bus one time.,0,0,ANDROID,#metoo,0,
21222,2017-10-16 22:12:56,"Me too. #metoo
https://t.co/TvbjLS8IBj",0,0,NA,#metoo,0,
21223,2017-10-16 19:02:06,"For everyone who has declared (and for those who can<e2><80><99>t yet) #MeToo, we see you. 

We have owned and are willing... https://t.co/Frvp61wtJX",0,0,NA,#metoo,0,
21224,2017-10-16 21:51:23,#MeToo Too many times to count. I'm 72. Fought like hell for young women to have a voice. Finally you can use it. S<e2><80><a6> https://t.co/BTJAG1YdJU,0,1,WEB,#metoo,0,
21225,2017-10-16 19:15:32,"I've been looking at this #metoo campaign that's popping up everywhere and yes I can say #metoo.... 

Some things... https://t.co/5U5yzYxvxr",0,0,NA,#metoo,0,
21226,2017-10-16 19:01:37,Reading the #MeToo stories on social networks v painfully reminded me about what I have been through. Many ladies have been seen worse<ed><a0><bd><ed><b8><94>,0,15,IPHONE,#metoo,1,pensive face
21227,2017-10-16 22:25:33,Do you have a son? Send him the message that #MeToo better NEVER happen because of him. #iwillnotbecomplicit #toughlovesometimes,0,1,IPHONE,#metoo,0,
21228,2017-10-16 20:22:16,"My newsfeed is flooded with stories that end with #MeToo. Breaks my heart and chokes my throat. 
Yes, The horror is real.",0,0,ANDROID,#metoo,0,
21229,2017-10-16 19:59:49,#metoo That was lot harder to say out loud than it seems,0,5,IPHONE,#metoo,0,
21230,2017-10-16 19:24:17,What a powerful initiative! #MeToo https://t.co/daVtGGwrhc,0,0,IPHONE,#metoo,0,
21231,2017-10-16 20:37:31,"Lmao, so many people claimed they've been raped. Attention whores much? Faking being raped is worse than cancer #MeToo",0,0,WEB,#metoo,0,
21232,2017-10-16 22:47:47,I think it's a time for world to stop hiding the culprit behind the abuse...name them! #MeToo,0,1,ANDROID,#metoo,0,
21233,2017-10-16 19:18:11,"Nobody should get molest, touched or anything else against their will. People arent objects you can (sexually)abuse, they are humans #MeToo",0,0,ANDROID,#metoo,0,
21234,2017-10-16 22:25:39,@licensedimpala @DanneelHarris #MeToo is a movement of people who have been sexually harassed/assaulted - it is mea<e2><80><a6> https://t.co/buoYTK3E3B,0,4,ANDROID,#metoo,0,
21235,2017-10-16 22:56:27,#MeToo 'nuff said.  Bless you ladies...,0,0,ANDROID,#metoo,0,
21236,2017-10-16 22:48:51,"Hey, men! Want to help? Here's a handy list, cause some accessories are so last year. https://t.co/MZDGgsHs5o #MeToo https://t.co/mrbs11PLkP",1,0,ANDROID,#metoo,0,
21237,2017-10-16 21:52:54,I was sexually harassed by my boss. #metoo,0,5,IPHONE,#metoo,0,
21238,2017-10-16 23:35:20,#MeToo Offensively touched by a boss. I froze. Never said a word. Felt shame. After SD class @TWselfdefense &amp; @TWSeido I have tools &amp; voice,1,1,IPHONE,#metoo,0,
21239,2017-10-16 20:00:20,I was 17. A 65+ year old man groped a teenager who worked for him mere months after his wife died. #MeToo,0,0,ANDROID,#metoo,0,
21240,2017-10-16 20:55:37,"Me too. Looking at you, academia. #metoo",0,3,WEB,#metoo,0,
21241,2017-10-16 19:17:37,"While I have never personally been a victim of sexual abuse, my corgi has. #MeToo https://t.co/dBu51qHRSR",0,1,IPHONE,#metoo,0,
21242,2017-10-16 22:21:24,"Not enuf characters for all the times #MeToo #MeToo #MeToo #MeToo #MeToo #MeToo #MeToo #MeToo #MeToo #MeToo #MeToo

Ask me. I'll tell u #irl",2,12,ANDROID,#metoo,0,
21243,2017-10-16 20:01:34,"If I were you, and not a #MeToo , I'd be finding out what I could do...wouldn't you?",1,7,WEB,#metoo,0,
21244,2017-10-16 23:50:36,Me too #metoo,0,0,IPHONE,#metoo,0,
21245,2017-10-16 20:01:52,So #metoo #metoo #metoo. And fuck him and the system that empowered him.,0,0,IPHONE,#metoo,0,
21246,2017-10-16 20:30:24,Powerful enraging writing by @KirstyStricklan #Weinstein #MeToo  https://t.co/2suRMJd8Rw,5,14,ANDROID,#metoo,0,
21247,2017-10-16 19:53:08,"Sexual harassment has no place in science. As a senior male scientist, I'm listening. #MeToo",1,14,ANDROID,#metoo,0,
21248,2017-10-16 23:15:44,Love to all the individuals sharing their stories today. This is powerful and each and every one of you are brave beyond words. #MeToo,0,0,NA,#metoo,0,
21249,2017-10-16 20:46:48,The Saudi Arabian girl tried to tweet #MeToo in solidarity but it turns out you can<e2><80><99>t tweet while being gang raped for reading a book.,0,3,IPHONE,#metoo,0,
